species,temperature,irradiance,growth rate,daylength,environment,taxon,reference
Cosmarium subprotumidum,25,166,0.692287245,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,25,230,0.744187399,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,25,400,0.651692487,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,25,456,0.574581551,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,30,0.057142857,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,36,0.2,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,40,0.257142857,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,62,0.380952381,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,90,0.504761905,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,122,0.59047619,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,166,0.666666667,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,230,0.847619048,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,400,0.828571429,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,30,456,0.9,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,30,0.161904762,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,36,0.242857143,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,40,0.319047619,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,62,0.404761905,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,90,0.533333333,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,122,0.671428571,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,166,0.742857143,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,230,0.876190476,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,400,0.966666667,15,freshwater,chlorophyte,5
Cosmarium subprotumidum,35,456,1.014285714,15,freshwater,chlorophyte,5
Selenastrum minutum,15,30,0.142130969,15,freshwater,chlorophyte,5
Selenastrum minutum,15,36,0.280555256,15,freshwater,chlorophyte,5
Selenastrum minutum,15,42,0.371257038,15,freshwater,chlorophyte,5
Selenastrum minutum,15,62,0.575962121,15,freshwater,chlorophyte,5
Selenastrum minutum,15,90,0.69429403,15,freshwater,chlorophyte,5
Selenastrum minutum,15,122,0.75491944,15,freshwater,chlorophyte,5
Selenastrum minutum,15,166,0.733707595,15,freshwater,chlorophyte,5
Selenastrum minutum,15,230,0.677924921,15,freshwater,chlorophyte,5
Selenastrum minutum,15,400,0.507284834,15,freshwater,chlorophyte,5
Selenastrum minutum,15,456,0.447090627,15,freshwater,chlorophyte,5
Selenastrum minutum,20,30,0.323943662,15,freshwater,chlorophyte,5
Selenastrum minutum,20,36,0.356807512,15,freshwater,chlorophyte,5
Selenastrum minutum,20,42,0.455399061,15,freshwater,chlorophyte,5
Selenastrum minutum,20,62,0.765258216,15,freshwater,chlorophyte,5
Selenastrum minutum,20,90,0.868544601,15,freshwater,chlorophyte,5
Selenastrum minutum,20,122,0.948356808,15,freshwater,chlorophyte,5
Selenastrum minutum,20,166,0.990610329,15,freshwater,chlorophyte,5
Selenastrum minutum,20,230,0.981220657,15,freshwater,chlorophyte,5
Selenastrum minutum,20,400,0.774647887,15,freshwater,chlorophyte,5
Selenastrum minutum,20,456,0.61971831,15,freshwater,chlorophyte,5
Selenastrum minutum,25,30,0.600401395,15,freshwater,chlorophyte,5
Selenastrum minutum,25,36,0.690872952,15,freshwater,chlorophyte,5
Selenastrum minutum,25,42,0.814866008,15,freshwater,chlorophyte,5
Selenastrum minutum,25,62,0.885524883,15,freshwater,chlorophyte,5
Selenastrum minutum,25,90,1.146971012,15,freshwater,chlorophyte,5
Selenastrum minutum,25,122,1.23138017,15,freshwater,chlorophyte,5
Selenastrum minutum,25,166,1.329664011,15,freshwater,chlorophyte,5
Selenastrum minutum,25,230,1.398125162,15,freshwater,chlorophyte,5
Selenastrum minutum,25,400,1.285112429,15,freshwater,chlorophyte,5
Selenastrum minutum,25,456,1.234564796,15,freshwater,chlorophyte,5
Selenastrum minutum,30,30,0.476190476,15,freshwater,chlorophyte,5
Selenastrum minutum,30,36,0.566666667,15,freshwater,chlorophyte,5
Selenastrum minutum,30,42,0.633333333,15,freshwater,chlorophyte,5
Selenastrum minutum,30,62,0.819047619,15,freshwater,chlorophyte,5
Selenastrum minutum,30,90,1.071428571,15,freshwater,chlorophyte,5
Selenastrum minutum,30,122,1.238095238,15,freshwater,chlorophyte,5
Selenastrum minutum,30,166,1.333333333,15,freshwater,chlorophyte,5
Selenastrum minutum,30,230,1.442857143,15,freshwater,chlorophyte,5
Selenastrum minutum,30,400,1.461904762,15,freshwater,chlorophyte,5
Selenastrum minutum,30,456,1.30952381,15,freshwater,chlorophyte,5
Selenastrum minutum,35,30,0.180229369,15,freshwater,chlorophyte,5
Selenastrum minutum,35,36,0.337,15,freshwater,chlorophyte,5
Selenastrum minutum,35,42,0.337,15,freshwater,chlorophyte,5
Selenastrum minutum,35,62,0.608052855,15,freshwater,chlorophyte,5
Selenastrum minutum,35,90,0.750236849,15,freshwater,chlorophyte,5
Selenastrum minutum,35,122,1.06377462,15,freshwater,chlorophyte,5
Selenastrum minutum,35,166,1.272251309,15,freshwater,chlorophyte,5
Selenastrum minutum,35,230,1.623036649,15,freshwater,chlorophyte,5
Selenastrum minutum,35,400,1.709573672,15,freshwater,chlorophyte,5
Selenastrum minutum,35,456,1.479631015,15,freshwater,chlorophyte,5
Asterionella formosa,2,2.5,0.059428944,15,freshwater,diatom,6
Asterionella formosa,2,5,0.114616582,15,freshwater,diatom,6
Asterionella formosa,2,10,0.198501791,15,freshwater,diatom,6
Asterionella formosa,2,20,0.266927225,15,freshwater,diatom,6
Asterionella formosa,2,40,0.284587269,15,freshwater,diatom,6
Asterionella formosa,2,80,0.284587269,15,freshwater,diatom,6
Asterionella formosa,2,160,0.284580031,15,freshwater,diatom,6
Asterionella formosa,5,2.5,0.063496544,15,freshwater,diatom,6
Asterionella formosa,5,5,0.125306699,15,freshwater,diatom,6
Asterionella formosa,5,10,0.226851952,15,freshwater,diatom,6
Asterionella formosa,5,20,0.332812217,15,freshwater,diatom,6
Asterionella formosa,5,40,0.374747584,15,freshwater,diatom,6
Asterionella formosa,5,80,0.374747584,15,freshwater,diatom,6
Asterionella formosa,5,160,0.374747584,15,freshwater,diatom,6
Asterionella formosa,11,2.5,0.065262548,15,freshwater,diatom,6
Asterionella formosa,11,5,0.131487714,15,freshwater,diatom,6
Asterionella formosa,11,10,0.25289328,15,freshwater,diatom,6
Asterionella formosa,11,20,0.438316506,15,freshwater,diatom,6
Asterionella formosa,11,40,0.601671914,15,freshwater,diatom,6
Asterionella formosa,11,80,0.641407013,15,freshwater,diatom,6
Asterionella formosa,11,160,0.641407013,15,freshwater,diatom,6
Asterionella formosa,16,2.5,0.067028553,15,freshwater,diatom,6
Asterionella formosa,16,5,0.133253718,15,freshwater,diatom,6
Asterionella formosa,16,10,0.261274563,15,freshwater,diatom,6
Asterionella formosa,16,20,0.479817609,15,freshwater,diatom,6
Asterionella formosa,16,40,0.724843484,15,freshwater,diatom,6
Asterionella formosa,16,80,0.837433503,15,freshwater,diatom,6
Asterionella formosa,16,160,0.84405602,15,freshwater,diatom,6
Asterionella formosa,21,2.5,0.053334781,15,freshwater,diatom,6
Asterionella formosa,21,5,0.108529657,15,freshwater,diatom,6
Asterionella formosa,21,10,0.214489921,15,freshwater,diatom,6
Asterionella formosa,21,20,0.408735932,15,freshwater,diatom,6
Asterionella formosa,21,40,0.68025911,15,freshwater,diatom,6
Asterionella formosa,21,80,0.876727102,15,freshwater,diatom,6
Asterionella formosa,21,160,0.914261933,15,freshwater,diatom,6
Anabaena cylindrica,15,7,0.2149,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,20,0.3235,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,38,0.3427,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,50,0.3329,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,75,0.3231,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,75,0.3279,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,95,0.2335,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,125,0.1512,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,165,0.0325,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,220,0.0224,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,255,0.00521,15,freshwater,chlorophyte,7
Anabaena cylindrica,15,320,0.0143,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,7,0.2258,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,20,0.3473,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,38,0.4178,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,50,0.4252,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,75,0.4374,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,80,0.3793,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,95,0.3357,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,125,0.3287,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,165,0.2708,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,220,0.2057,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,255,0.1259,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,320,0.0681,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,375,0.059,15,freshwater,chlorophyte,7
Anabaena cylindrica,20,522,0.0236,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,7,0.3172,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,20,0.4586,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,38,0.4735,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,50,0.5419,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,75,0.5128,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,75,0.4543,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,95,0.4203,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,125,0.3815,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,125,0.3815,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,165,0.3721,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,220,0.3969,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,220,0.3969,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,255,0.2801,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,320,0.1538,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,320,0.1538,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,375,0.1641,15,freshwater,chlorophyte,7
Anabaena cylindrica,25,522,0.1164,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,7,0.3552,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,20,0.5154,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,38,0.5931,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,50,0.6172,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,50,0.612,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,75,0.6217,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,95,0.6117,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,125,0.5868,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,165,0.5862,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,220,0.5707,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,255,0.5457,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,320,0.5058,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,375,0.4415,15,freshwater,chlorophyte,7
Anabaena cylindrica,29,522,0.3905,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,7,0.3854,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,20,0.4431,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,38,0.5006,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,50,0.6064,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,75,0.5723,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,95,0.6154,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,125,0.6052,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,165,0.5612,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,220,0.5362,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,255,0.4585,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,320,0.4527,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,375,0.3841,15,freshwater,chlorophyte,7
Anabaena cylindrica,32,522,0.3482,15,freshwater,chlorophyte,7
Coelastrum microporum,15,8,0.0374,15,freshwater,chlorophyte,7
Coelastrum microporum,15,12,0.1576,15,freshwater,chlorophyte,7
Coelastrum microporum,15,20,0.262,15,freshwater,chlorophyte,7
Coelastrum microporum,15,82,0.3393,15,freshwater,chlorophyte,7
Coelastrum microporum,15,107,0.3451,15,freshwater,chlorophyte,7
Coelastrum microporum,15,140,0.4205,15,freshwater,chlorophyte,7
Coelastrum microporum,15,184,0.3975,15,freshwater,chlorophyte,7
Coelastrum microporum,15,211,0.3231,15,freshwater,chlorophyte,7
Coelastrum microporum,15,240,0.3221,15,freshwater,chlorophyte,7
Coelastrum microporum,15,285,0.1558,15,freshwater,chlorophyte,7
Coelastrum microporum,15,358,0.2111,15,freshwater,chlorophyte,7
Coelastrum microporum,15,520,0.097,15,freshwater,chlorophyte,7
Coelastrum microporum,20,8,0.3313,15,freshwater,chlorophyte,7
Coelastrum microporum,20,20,0.4957,15,freshwater,chlorophyte,7
Coelastrum microporum,20,82,0.7452,15,freshwater,chlorophyte,7
Coelastrum microporum,20,107,0.8161,15,freshwater,chlorophyte,7
Coelastrum microporum,20,140,0.8643,15,freshwater,chlorophyte,7
Coelastrum microporum,20,184,0.8357,15,freshwater,chlorophyte,7
Coelastrum microporum,20,211,0.7896,15,freshwater,chlorophyte,7
Coelastrum microporum,20,240,0.7808,15,freshwater,chlorophyte,7
Coelastrum microporum,20,285,0.7187,15,freshwater,chlorophyte,7
Coelastrum microporum,20,358,0.7042,15,freshwater,chlorophyte,7
Coelastrum microporum,20,520,0.5993,15,freshwater,chlorophyte,7
Coelastrum microporum,25,8,0.4057,15,freshwater,chlorophyte,7
Coelastrum microporum,25,20,0.6054,15,freshwater,chlorophyte,7
Coelastrum microporum,25,82,1.1498,15,freshwater,chlorophyte,7
Coelastrum microporum,25,107,1.1742,15,freshwater,chlorophyte,7
Coelastrum microporum,25,140,1.2687,15,freshwater,chlorophyte,7
Coelastrum microporum,25,184,1.2539,15,freshwater,chlorophyte,7
Coelastrum microporum,25,211,1.149,15,freshwater,chlorophyte,7
Coelastrum microporum,25,240,1.1501,15,freshwater,chlorophyte,7
Coelastrum microporum,25,285,1.0125,15,freshwater,chlorophyte,7
Coelastrum microporum,25,358,0.943,15,freshwater,chlorophyte,7
Coelastrum microporum,25,520,0.9035,15,freshwater,chlorophyte,7
Coelastrum microporum,27,8,0.2918,15,freshwater,chlorophyte,7
Coelastrum microporum,27,20,0.4891,15,freshwater,chlorophyte,7
Coelastrum microporum,27,82,1.255,15,freshwater,chlorophyte,7
Coelastrum microporum,27,107,1.2987,15,freshwater,chlorophyte,7
Coelastrum microporum,27,140,1.3884,15,freshwater,chlorophyte,7
Coelastrum microporum,27,184,1.4586,15,freshwater,chlorophyte,7
Coelastrum microporum,27,211,1.4465,15,freshwater,chlorophyte,7
Coelastrum microporum,27,240,1.5588,15,freshwater,chlorophyte,7
Coelastrum microporum,27,285,1.262,15,freshwater,chlorophyte,7
Coelastrum microporum,27,358,1.2511,15,freshwater,chlorophyte,7
Coelastrum microporum,27,520,1.2334,15,freshwater,chlorophyte,7
Coelastrum microporum,32,8,0.2997,15,freshwater,chlorophyte,7
Coelastrum microporum,32,20,0.4812,15,freshwater,chlorophyte,7
Coelastrum microporum,32,82,1.5824,15,freshwater,chlorophyte,7
Coelastrum microporum,32,107,1.6297,15,freshwater,chlorophyte,7
Coelastrum microporum,32,184,1.6343,15,freshwater,chlorophyte,7
Coelastrum microporum,32,211,1.7178,15,freshwater,chlorophyte,7
Coelastrum microporum,32,240,1.7319,15,freshwater,chlorophyte,7
Coelastrum microporum,32,285,1.6509,15,freshwater,chlorophyte,7
Coelastrum microporum,32,358,1.552,15,freshwater,chlorophyte,7
Coelastrum microporum,32,520,1.4571,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,52,0.1676,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,99,0.2372,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,150,0.2873,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,205,0.2495,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,255,0.2556,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,305,0.2177,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,355,0.2091,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,390,0.1464,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,406,0.1713,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,505,0.1834,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,600,0.1076,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,15,715,0.0513,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,27,0.4071,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,52,0.4171,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,99,0.584,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,150,0.7463,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,205,0.7614,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,255,0.7668,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,305,0.7476,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,355,0.6745,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,390,0.6895,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,406,0.5769,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,505,0.558,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,600,0.495,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,20,715,0.6383,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,27,0.5838,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,52,0.6375,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,99,1.0024,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,150,1.2068,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,205,1.2847,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,255,1.2847,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,355,1.2506,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,390,1.3187,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,406,1.2214,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,505,1.2749,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,25,600,1.1192,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,27,0.4537,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,52,0.6926,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,99,1,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,150,1.0829,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,205,1.3317,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,255,1.3512,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,305,1.3951,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,355,1.5659,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,390,1.5463,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,406,1.5415,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,505,1.5366,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,600,1.3756,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,600,1.3756,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,28,715,1.4487,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,27,0.7106,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,52,0.8994,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,99,1.1513,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,150,1.1522,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,205,1.3898,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,255,1.3519,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,305,1.4782,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,355,1.4979,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,355,1.5513,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,355,1.4887,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,390,1.5666,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,406,1.5283,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,450,1.558,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,505,1.467,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,600,1.3816,15,freshwater,chlorophyte,7
Dictyosphaerium pulchellum,32,715,1.398,15,freshwater,chlorophyte,7
